Higashio Osamu Kanshuu Super Pro Yakyuu Stadium,C-Lab,Tokuma Shoten,"September 30, 1993",Unreleased,Unreleased,
Hiouden: Mamono-tachi tono Chikai,Wolf Team,Wolf Team,"February 11, 1994",Unreleased,Unreleased,
Hiryuu no Ken S: Hyper Version,Culture Brain,Culture Brain,"December 11, 1992",Unreleased,Unreleased,
Hissatsu Pachinko Collection,,Sunsoft,"October 21, 1994",Unreleased,Unreleased,
Hissatsu Pachinko Collection 2,,Sunsoft,"March 24, 1995",Unreleased,Unreleased,
Hissatsu Pachinko Collection 3,,Sunsoft,"November 2, 1995",Unreleased,Unreleased,
Hissatsu Pachinko Collection 4,,Sunsoft,"August 30, 1996",Unreleased,Unreleased,
Hisshou 777 Fighter: Pachi-Slot Ryuuguu Densetsu,Jorudan,VAP,"January 14, 1994",Unreleased,Unreleased,
Hisshou 777 Fighter II: Pachi-Slot Maruhi Jouhou,Jorudan,VAP,"August 19, 1994",Unreleased,Unreleased,
Hisshou 777 Fighter III: Kokuryuu Ou no Fukkatsu,Jorudan,VAP,"September 15, 1995",Unreleased,Unreleased,
Hisshou Pachi-Slot Fun,,Pow,"December 16, 1994",Unreleased,Unreleased,
Hit the Ice,Taito,Taito,Unreleased,"February 1, 1993",Unreleased,
Hokuto no Ken 5,Shouei,Toei Animation,"July 10, 1992",Unreleased,Unreleased,
Hokuto no Ken 6,Shouei,Toei Animation,"November 20, 1992",Unreleased,Unreleased,
Hokuto no Ken 7,Shouei,Toei Animation,"December 24, 1993",Unreleased,Unreleased,
Holy Umbrella: Dondera no Mubo,Earthly Soft,Naxat Soft,"September 25, 1995",Unreleased,Unreleased,
Home Alone,Imagineering,THQ,"August 11, 1992","December 30, 1991",1992,
Home Alone 2: Lost in New York,Imagineering,THQ,Unreleased,"October 1, 1992","January 1, 1993",
Home Improvement: Power Tool Pursuit!,Imagineering,Absolute Entertainment,Unreleased,"November 1, 1994",Unreleased,
Honkaku Mahjong: Tetsuman,Syscom,Naxat Soft,"September 24, 1993",Unreleased,Unreleased,
Honkaku Mahjong: Tetsuman II,Khaos,Naxat Soft,"October 21, 1994",Unreleased,Unreleased,
Honkaku Shougi: Fuuunji Ryuuou,Aisystem Tokyo,Virgin Interactive,"December 22, 1994",Unreleased,Unreleased,
Honkakuha Igo: Gosei,Aisystem Tokyo,Taito,"October 28, 1994",Unreleased,Unreleased,
Honke Sankyo Fever: Jikkyou Simulation,Vistec,Den'Z,"June 10, 1995",Unreleased,Unreleased,
Honke Sankyo Fever: Jikkyou Simulation 2,Vistec,Boss Communications,"December 15, 1995",Unreleased,Unreleased,
Honke Sankyo Fever: Jikkyou Simulation 3,Vistec,Boss Communications,"August 30, 1996",Unreleased,Unreleased,
Honoo no Doukyuuji: Dodge Danpei,,Sunsoft,"July 31, 1992",Unreleased,Unreleased,
Hook,Ukiyotei,Sony Imagesoft,"July 17, 1992","October 13, 1992",1992,
Horai Gakuen no Bouken!,Dynamite,J-Wing,"April 19, 1996",Unreleased,Unreleased,
Houkago in Beppin Jogakuin,Access,Imagineer,"February 3, 1995",Unreleased,Unreleased,
Human Baseball,Human Entertainment,Human Entertainment,"August 6, 1993",Unreleased,Unreleased,
Human Grand Prix III: F1 Triple Battle,Human Entertainment,Human Entertainment,"September 30, 1994",Unreleased,Unreleased,
Human Grand Prix IV: F1 Dream Battle,Human Entertainment,Human Entertainment,"August 25, 1995",Unreleased,Unreleased,
The Humans,Imagitec Design,GameTek,Unreleased,Cancelled,"December 31, 1993",
Hungry Dinosaurs•Harapeko BakkaJP,Magical Company,Sunsoft,"October 19, 1994",Unreleased,"January 3, 1995",
The Hunt for Red October,Riedel Software Productions,Hi Tech Expressions,"October 1, 1993","January 1, 1993",1993,
Hurricanes,Probe Entertainment,U.S. Gold,Unreleased,"December 31, 1994",1995,
Hyper Battle Game: Zen Nihon GT Senshuken,C.P. Brain,Banpresto,"September 29, 1995",Unreleased,Unreleased,
Hyper Iria,TamTam,Banpresto,"October 13, 1995",Unreleased,Unreleased,
Hyper V-Ball•Super Volley IIJP,Video System,Video System (JP)MC O'River (NA)Ubisoft (EU),"December 25, 1992","June 1, 1994",1994,
HyperZone,HAL Laboratory,HAL Laboratory,"August 31, 1991","September 1, 1991",1992,
Idea no Hi,Office Koukan,Shouei,"March 18, 1994",Unreleased,Unreleased,
The Ignition Factor•Fire FightingJP,Jaleco,Jaleco,"November 1, 1994","January 1, 1995",Unreleased,
Igo Club,,Hect,"January 26, 1996",Unreleased,Unreleased,
Ihatovo Monogatari,Hect,Hect,"March 5, 1993",Unreleased,Unreleased,
Illusion of Gaia•Illusion of TimeEU•Gaia GensoukiJP,Quintet,Enix (JP)Nintendo (NA/EU),"November 27, 1993","September 1, 1994","April 27, 1995",
Illvanian no Shiro,,Nippon Clary Business,"October 28, 1994",Unreleased,Unreleased,
Imperium•Kidou Soukou DaionJP,Jorudan,Vic Tokai,"December 14, 1992","November 1, 1992",Unreleased,
Inazuma Serve da!! Super Beach Volley,,Virgin Interactive,"August 4, 1995",Unreleased,Unreleased,
Incantation,Titus Software,Titus Software,Unreleased,"December 1, 1996",1996,
The Incredible Crash Dummies•The Incredible Crash Dummies: Slick Bouya no DaichousenJP,Gray Matter,LJN,"September 30, 1994","October 1, 1993",1993,
The Incredible Hulk,Probe Entertainment,U.S. Gold,Unreleased,"August 1, 1994",1993,
Indiana Jones' Greatest Adventures,Factor 5,JVC Musical Industries / LucasArts,"October 11, 1994","October 11, 1994","July 27, 1995",
Inindo: Way of the Ninja•Super Inindo: Datou NobunagaJP,Koei,Koei,"March 19, 1993","March 1, 1993",Unreleased,
Inspector Gadget,AIM,Hudson Soft,Unreleased,"December 1, 1993",Unreleased,
International Sensible Soccer: World Champions,Sensible Software,Renegade Software,Unreleased,Unreleased,1994,
International Superstar Soccer•Jikkyou World Soccer: Perfect ElevenJP,Konami,Konami,"November 11, 1994","June 1, 1995","May 23, 1995",
International Superstar Soccer Deluxe•Jikkyou World Soccer 2: Fighting ElevenJP,Konami,Konami,"September 22, 1995","November 1, 1995","January 25, 1996",
International Tennis Tour,Loriciel,Taito,"March 26, 1993","November 1, 1993",1993,
Ippatsu Gyakuten: Keiba Keirin Kyoutei,Electronics Application,Pow,"April 26, 1996",Unreleased,Unreleased,
The Irem Skins Game•The Irem Major TitleEU,Irem,Irem,"December 4, 1992","October 1, 1992",1993,
Iron Commando: Koutetsu no Senshi,Arcade Zone,Poppo,"February 10, 1995",Unreleased,Cancelled,
Isozuri: Ritou Hen,,Pack-In-Video,"January 19, 1996",Unreleased,Unreleased,
Itadaki Street 2: Neon Sign wa Bara Iro ni,Tomcat System,Enix,"February 26, 1994",Unreleased,Unreleased,
The Itchy & Scratchy Game,Bits Studios,Acclaim Entertainment,Unreleased,"March 1, 1995",1995,
Itoi Shigesato no Bass Tsuri No. 1,HAL Laboratory,Nintendo,"February 21, 1997",Unreleased,Unreleased,
Itou Haka Rokudan no Shougi Doujou,,ASK,"February 4, 1994",Unreleased,Unreleased,
Izzy's Quest for the Olympic Rings,Alexandria,U.S. Gold,Unreleased,"November 1, 1995",1995,
J.League '96 Dream Stadium,A.I.,Hudson Soft,"June 1, 1996",Unreleased,Unreleased,
J.League Excite Stage '95,A-Max,Epoch,"April 28, 1995",Unreleased,Unreleased,
J.League Excite Stage '96,A-Max,Epoch,"April 26, 1996",Unreleased,Unreleased,
J.League Soccer Prime Goal,Namco,Namco,"August 6, 1993",Unreleased,Unreleased,
J.League Soccer Prime Goal 2,,Namco,"August 5, 1994",Unreleased,Unreleased,
J.League Super Soccer '95 Jikkyou Stadium,A.I.,Hudson Soft,"March 17, 1995",Unreleased,Unreleased,
"J.R.R. Tolkien's The Lord of the Rings, Vol. I",Interplay Entertainment,Interplay Entertainment,Unreleased,October 1994,"May 23, 1995",
Jack Nicklaus Golf,Leland Interactive Media,Tradewest,Unreleased,"May 15, 1992",1992,
Jaki Crush,Compile,Naxat Soft,"December 18, 1992",Unreleased,Unreleased,
Jaleco Rally: Big Run: The Supreme 4WD Challenge,,Jaleco,"March 20, 1991",Cancelled,Unreleased,
James Bond Jr.,Gray Matter,THQ,Unreleased,"October 1, 1992",1992,
James Pond 3: Operation Starfish,Millennium Interactive,Electronic Arts,Unreleased,Unreleased,1993,
Jammes,Mighty Craft,Carrozzeria,"February 10, 1995",Unreleased,Unreleased,
Jammit,GTE Interactive Media,GTE Interactive Media,Unreleased,November 1994,Unreleased,
Janyuuki Gokuu Randa,,Virgin Interactive,"January 13, 1995",Unreleased,Unreleased,
JB The Super Bass,Gaps,Naxat Soft,"December 15, 1995",Unreleased,Unreleased,
Jelly Boy,Probe Entertainment,Ocean Software,Unreleased,Cancelled,March 1995,
Jeopardy!,Imagineering,GameTek,Unreleased,"December 1, 1992",Unreleased,
Jeopardy! Deluxe Edition,,GameTek,Unreleased,June 1994,Unreleased,
Jeopardy! Sports Edition,,GameTek,Unreleased,May 1994,Unreleased,
The Jetsons: Invasion of the Planet Pirates•Youkai Buster: Ruka no DaiboukenJP,Sting Entertainment,Kadokawa Shoten (JP)Taito (NA),"June 9, 1995",June 1994,Unreleased,
Jikkyou Keiba Simulation: Stable Star,KCEO,Konami,"March 22, 1996",Unreleased,Unreleased,
Jikkyou Oshaberi Parodius,KCEO,Konami,"December 15, 1995",Unreleased,Unreleased,
Jikkyou Power Pro Wrestling '96: Max Voltage,Diamond Head,Konami,"September 13, 1996",Unreleased,Unreleased,
Jikkyou Powerful Pro Yakyuu: Basic Han '98,Diamond Head,Konami,"March 19, 1998",Unreleased,Unreleased,
Jikkyou Powerful Pro Yakyuu '94,,Konami,"March 11, 1994",Cancelled,Unreleased,
Jikkyou Powerful Pro Yakyuu '96 Kaimaku Han,Diamond Head,Konami,"July 19, 1996",Unreleased,Unreleased,
Jikkyou Powerful Pro Yakyuu 2,,Konami,"February 24, 1995",Unreleased,Unreleased,
Jikkyou Powerful Pro Yakyuu 3,Diamond Head,Konami,"February 29, 1996",Unreleased,Unreleased,
Jikkyou Powerful Pro Yakyuu 3 '97 Haru,Diamond Head,Konami,"March 20, 1997",Unreleased,Unreleased,
Jim Lee's WildC.A.T.S: Covert Action Teams,Beam Software,Playmates Interactive,Unreleased,November 1995,Unreleased,
Jim Power: The Lost Dimension in 3-D,Loriciel,Electro Brain,Unreleased,"December 10, 1993",Unreleased,
Jimmy Connors Pro Tennis Tour,Blue Byte,Ubisoft,"October 29, 1993","December 1, 1992","October 27, 1994",
Jimmy Houston's Bass Tournament U.S.A.•Jissen! Bass Fishing Hisshouhou in USAJP,American Sammy,American Sammy,"August 25, 1995","November 1, 1995",Unreleased,
Jirou Akagawa: Majotachi no Nemuri,Minato Giken,Pack-In-Video,"November 24, 1995",Unreleased,Unreleased,
Jissen Kyoutei,Aisystem Tokyo,Imagineer,"June 23, 1995",Unreleased,Unreleased,
Jissen Pachi-Slot Hisshouhou,,Sammy Corporation,"November 26, 1993",Unreleased,Unreleased,
Jissen Pachi-Slot Hisshouhou! 2,,Sammy Corporation,"September 16, 1994",Unreleased,Unreleased,
Jissen Pachi-Slot Hisshouhou! Classic,,Sammy Corporation,"July 7, 1995",Unreleased,Unreleased,
Jissen Pachi-Slot Hisshouhou! Twin,,Sammy Corporation,"March 15, 1997",Unreleased,Unreleased,
Jissen Pachi-Slot Hisshouhou! Twin Vol. 2,Tose,Sammy Corporation,"September 12, 1997",Unreleased,Unreleased,
Jissen Pachi-Slot Hisshouhou! Yamasa Densetsu,,Sammy Corporation,"April 5, 1996",Unreleased,Unreleased,
Jissen Pachinko Hisshouhou! 2,,Sammy Corporation,"March 8, 1996",Unreleased,Unreleased,
Jissen! Mahjong Shinan,Syscom,ASK,"January 13, 1995",Unreleased,Unreleased,
Joe & Mac•Joe & Mac: Caveman NinjaEU•Joe & Mac: Tatakae GenshijinJP,Data East,Data East (JP/NA)Elite Systems (EU),"December 6, 1991","January 7, 1992",1992,
Joe & Mac 2: Lost in the Tropics•Joe & Mac 3: Lost in the TropicsEU•Tatakae Genshijin 3: Shuyaku wa Yappari Joe & MacJP,Data East,Data East (JP/NA)Elite Systems (EU),"February 18, 1994",April 1994,November 1995,
John Madden Football•Pro FootballJP,Park Place Productions,EA Sports,"January 17, 1992","November 1, 1991",Unreleased,
John Madden Football '93•Pro Football '93JP,EA Canada,EA Sports,"February 12, 1993","November 21, 1992",1992,
JoJo no Kimyou na Bouken,Winkysoft,Cobra Team,"March 5, 1993",Unreleased,Unreleased,
Joushou Mahjong Tenpai,Game Arts,Enix,"September 29, 1995",Unreleased,Unreleased,
JRA PAT,NTT,NTT,1996,Unreleased,Unreleased,
JRA PAT: Wide Baken Taiyou,NTT,NTT,1999,Unreleased,Unreleased,
Judge Dredd,Probe Entertainment,Acclaim Entertainment,"October 27, 1995","June 16, 1995","August 24, 1995",
Jumpin' Derby,KID,Naxat Soft,"April 26, 1996",Unreleased,Unreleased,
The Jungle Book,Eurocom,Virgin Interactive,"July 15, 1994",August 1994,September 1994,
Jungle no Ouja Tar-chan: Sekai Man'yuu Dai Kakutou no Maki,Kuusou Kagaku,Bandai,"September 18, 1994",Unreleased,Unreleased,
Jungle Strike,Gremlin Interactive,Electronic Arts,"September 22, 1995",June 1995,1995,
Jungle Wars 2: Kodai Mahou Atimos no Nazo,Atelier Double,Pony Canyon,"March 19, 1993",Unreleased,Unreleased,
Jurassic Park,Ocean Software,Ocean Software,"June 24, 1994","November 30, 1993","December 29, 1993",
Jurassic Park 2: The Chaos Continues,Ocean Software,Ocean Software,Unreleased,January 1995,1995,
Justice League Task Force,Blizzard Entertainment,Acclaim Entertainment / Sunsoft,"October 27, 1995",June 1995,July 1995,
Jutei Senki,Tam Tam,Enix,"August 27, 1993",Unreleased,Unreleased,
JWP Joshi Pro Wrestling: Pure Wrestle Queens,,Jaleco,"December 23, 1994",Unreleased,Unreleased,
Ka-Blooey•BombuzalJP,Kemco,Kemco,"December 1, 1990","August 31, 1992",Unreleased,
Kabuki-chou Reach Mahjong: Toupuusen,Studio Softmov,Pony Canyon,"July 15, 1994",Unreleased,Unreleased,
Kabuki Rocks,Red Company,Atlus,"March 4, 1994",Unreleased,Unreleased,
Kachou Kousaku Shima: Super Business Adventure,Tom Create,Yutaka,"September 17, 1993",Unreleased,Unreleased,
Kakinoki Shougi,SAS Sakata,ASCII,"September 1, 1995",Unreleased,Unreleased,
Kamaitachi no Yoru,,Chunsoft,"November 25, 1994",Unreleased,Unreleased,
Kamen Rider,Sun L,Bandai,"November 12, 1993",Unreleased,Unreleased,
Kamen Rider SD: Shutsugeki!! Rider Machine,,Yutaka,"July 9, 1995",Unreleased,Unreleased,
Kat's Run: Zen-Nippon K Car Senshuken,Atlus,Atlus,"July 14, 1995",Unreleased,Unreleased,
Katou Ichi-Ni-San Kudan Shougi Club,Hect,Hect,"May 16, 1997",Unreleased,Unreleased,
Kawa no Nushi Tsuri 2,,Pack-In-Video,"April 28, 1995",Unreleased,Unreleased,
Kawasaki Caribbean Challenge,Park Place Productions,GameTek,Unreleased,June 1993,Unreleased,
Kawasaki Superbike Challenge,Domark,Time Warner Interactive,Unreleased,December 1995,1995,
Keeper,Fupac,Bullet-Proof Software,"July 15, 1994",Cancelled,Unreleased,
Keiba Eight Special,C-Lab,Misawa,"December 10, 1993",Unreleased,Unreleased,
Keiba Eight Special 2,C-Lab,Imagineer,"September 30, 1994",Unreleased,Unreleased,
Keiba Yosou Baken Renkinjutsu,,KSS,"May 27, 1994",Unreleased,Unreleased,
Ken Griffey Jr. Presents Major League Baseball,Software Creations,Nintendo,Unreleased,"March 23, 1994",Unreleased,
Ken Griffey Jr.'s Winning Run,Rare,Nintendo,Unreleased,"June 10, 1996",Unreleased,
Kendo Rage•Makeruna! MakendouJP,SETA,SETA,"January 22, 1993",October 1993,Unreleased,
Kenyuu Densetsu Yaiba,Atelier Double,Banpresto,"March 25, 1994",Unreleased,Unreleased,
Kero Kero Keroppi no Bōken Nikki: Nemureru Mori no Keroleen,,Character Soft,"March 25, 1994",Unreleased,Unreleased,
Kessen! Dokapon Okukoku IV: Densetsu no Yuusha Tachi,,Asmik Ace Entertainment,"December 10, 1993",Unreleased,Unreleased,
Kevin Keegan's Player Manager•K.H. Rummenigge's Player ManagerGER,Anco,Imagineer,Unreleased,Unreleased,1993,
Kick Off•Super Kick OffJP,Anco,Imagineer,"December 25, 1992",Unreleased,1993,
Kick Off 3: European Challenge,Anco,Vic Tokai,Unreleased,Cancelled,1994,
Kid Klown in Crazy Chase,Kemco,Kemco,"October 21, 1994",September 1994,1995,
Kidou Butouden G-Gundam,Pandora Box,Bandai,"December 27, 1994",Unreleased,Unreleased,
Kidou Senshi Gundam: Cross Dimension 0079,,Bandai,"February 10, 1995",Unreleased,Unreleased,
Kidou Senshi Gundam F91: Formula Senki 0122,Nova Games,Bandai,"July 6, 1991",Unreleased,Unreleased,
Kidou Senshi V Gundam,Tose,Bandai,"March 11, 1994",Unreleased,Unreleased,
Kidou Senshi Z Gundam: Away to the NewType,,Bandai,"March 1, 1996",Unreleased,Unreleased,
Kidō Keisatsu Patlabor,Interbec,BEC,"April 22, 1994",Unreleased,Unreleased,
Kikou Keisatsu Metal Jack•Metal Jack: Armored PoliceNA,Atlus,Atlus,"July 31, 1992",Cancelled,Unreleased,
Kikuni Masahiko no Jantoushi Dora Ou,C-Lab,Planning Office Wada,"February 19, 1993",Unreleased,Unreleased,
Kikuni Masahiko no Jantoushi Dora Ou 2,,Planning Office Wada,"December 3, 1993",Unreleased,Unreleased,
Killer Instinct,Rare,Nintendo,Unreleased,"August 30, 1995",1995,
Kindai Mahjong Special,Outback,Imagineer,"March 31, 1995",Unreleased,Unreleased,
King Arthur & the Knights of Justice,Manley & Associates,Enix,Unreleased,July 1995,Unreleased,
King Arthur's World•Royal ConquestJP,Argonaut Games,Jaleco,"November 27, 1992","September 4, 1994",1993,
The King of Dragons,Capcom,Capcom,"March 4, 1994",April 1994,August 1994,
King of the Monsters,Genki,Takara,"July 31, 1992","October 1, 1992",1992,
King of the Monsters 2,Now Production/Winds,Takara,"December 22, 1993","June 1, 1994",Unreleased,
The King of Rally,KAZe,Meldac,"December 28, 1992",Cancelled,Unreleased,
Kingyo Chuuihou! Tobidase Game Gakuen,,Jaleco,"March 18, 1994",Unreleased,Unreleased,
Kinnikuman: Dirty Challenger,,Yutaka,"August 21, 1992",Unreleased,Unreleased,
Kirby no Kirakira Kizzu,HAL Laboratory,Nintendo,"June 25, 1999",Unreleased,Unreleased,
Kirby Super Star•Kirby's Fun PakEU•Hoshi no Kirby Super DeluxeJP,HAL Laboratory,Nintendo,"March 21, 1996","September 20, 1996","January 23, 1997",
Kirby's Avalanche•Kirby's Ghost TrapEU,Compile/HAL Laboratory,Nintendo,Unreleased,"April 25, 1995","February 1, 1995",
Kirby's Dream Course•Kirby BowlJP,HAL Laboratory,Nintendo,"September 21, 1994","February 28, 1995","August 24, 1995",
Kirby's Dream Land 3•Hoshi no Kirby 3JP,HAL Laboratory,Nintendo,"March 27, 1998","November 27, 1997",Unreleased,
Kishin Douji Zenki: Batoru Raiden,CAProduction,Hudson Soft,"August 4, 1995",Unreleased,Unreleased,
Kishin Douji Zenki: Denei Raibu,Now Production,Hudson Soft,"November 24, 1995",Unreleased,Unreleased,
Kishin Douji Zenki: Tenchi Meidou,,Hudson Soft,"February 23, 1996",Unreleased,Unreleased,
Kishin Korinden Oni,Pandora's Box,Banpresto,"August 5, 1994",Unreleased,Unreleased,
Kiteretsu Daihyakka: Choujikuu Sugoroku,Video System,Video System,"January 27, 1995",Unreleased,Unreleased,
Knights of the Round,Capcom,Capcom,"June 10, 1994",April 1994,Unreleased,
Konpeki no Kantai,Access,Angel,"November 2, 1995",Unreleased,Unreleased,
Kouryaku Casino Bar,Nichibutsu,Nichibutsu,"July 14, 1995",Unreleased,Unreleased,
Kouryuu Densetsu Villgust,Winkysoft,Bandai,"May 23, 1992",Unreleased,Unreleased,
Kouryuu no Mimi,VAP,VAP,"December 22, 1995",Unreleased,Unreleased,
Koushien 2,Affect,K Amusement Leasing,"June 26, 1992",Unreleased,Unreleased,
Koushien 3,Magical Company,Magical Company,"July 29, 1994",Unreleased,Unreleased,
Koushien 4,Magical Company,Magical Company,"July 14, 1995",Unreleased,Unreleased,
Kousoku Shikou: Shougi Ou,Access,Imagineer,"March 24, 1995",Unreleased,Unreleased,
Koutetsu no Kishi,Dual,"Asmik Ace Entertainment, Inc","February 19, 1993",Unreleased,Unreleased,
Koutetsu no Kishi 2: Sabaku no Rommel Shougun,Dual,"Asmik Ace Entertainment, Inc","January 28, 1994",Unreleased,Unreleased,
Koutetsu no Kishi 3: Gekitotsu Europe Sensen,Dual,"Asmik Ace Entertainment, Inc","January 27, 1995",Unreleased,Unreleased,
Krusty's Super Fun House•Krusty WorldJP,Audiogenic,Acclaim Entertainment,"January 29, 1993","June 1, 1992",1992,
Kunio no Oden,,Technōs Japan,"May 27, 1994",Unreleased,Unreleased,
Kunio-kun no Dodgeball da yo Zen'in Shūgō!!,Technōs Japan,Technōs Japan,"August 6, 1993",Unreleased,Unreleased,
Kunio-kun no Dodge Ball: Zenin Shuugou! Tournament Special,Technōs Japan,Technōs Japan,"August 6, 1993",Unreleased,Unreleased,
Kuusou Kagaku Sekai Gulliver Boy,Amble,Bandai,"June 27, 1996",Unreleased,Unreleased,
Kyle Petty's No Fear Racing•Circuit USAJP,Leland Interactive Media,Williams Entertainment,"June 30, 1995",April 1995,Unreleased,
Kyouraku Sanyou Maruhon Parlor! Parlor!,,Nippon Telenet,"March 30, 1995",Unreleased,Unreleased,
Kyouraku Sanyou Maruhon Parlor! Parlor! 2,,Nippon Telenet,"August 25, 1995",Unreleased,Unreleased,
Kyouraku Sanyou Maruhon Parlor! Parlor! 3,,Nippon Telenet,"January 19, 1996",Unreleased,Unreleased,
Kyouraku Sanyou Maruhon Parlor! Parlor! IV CR,,Nippon Telenet,"December 29, 1995",Unreleased,Unreleased,
Kyouraku Sanyou Maruhon Parlor! Parlor! 5,,Nippon Telenet,"March 29, 1996",Unreleased,Unreleased,
Kyuuyaku Megami Tensei,Opera House,Atlus,"March 31, 1995",Unreleased,Unreleased,
Lady Stalker: Challenge from the Past,Climax Entertainment,Taito,"April 1, 1995",Unreleased,Unreleased,
Lagoon,Kemco,Kemco (JP/EU)Seika Corporation (NA),"December 12, 1991",December 1991,"May 27, 1993",
Lamborghini American Challenge,Titus Software,Titus Software,Unreleased,November 1993,1993,
Laplace no Ma,,Vic Tokai,"July 14, 1995",Unreleased,Unreleased,
Laser Birdie: Get in the Hole,Richo,Richo,"January 1, 1995",Unreleased,Unreleased,
Last Action Hero,Bits Studios,Sony Imagesoft,Unreleased,October 1993,"December 10, 1993",
The Last Battle,Atelier Double,Techiku,"December 2, 1994",Unreleased,Unreleased,
Last Bible III,Multimedia Intelligence Transfer,Atlus,"March 4, 1995",Unreleased,Unreleased,
The Lawnmower Man•Virtual WarsJP,Sales Curve Interactive,THQ,"January 11, 1994","November 8, 1993",1993,
Leading Company,Koei,Koei,"February 26, 1993",Unreleased,Unreleased,
Leading Jockey,,Carrozzeria,"September 16, 1994",Unreleased,Unreleased,
Leading Jockey 2,,Carrozzeria,"November 24, 1995",Unreleased,Unreleased,
Legend,Arcade Zone,Seika Corporation,Unreleased,April 1994,"December 21, 1994",
The Legend of the Mystical Ninja•Ganbare Goemon: Yukihime Kyuushutsu EmakiJP,Konami,Konami,"July 17, 1991","June 30, 1992",1994,
The Legend of Zelda: A Link to the Past †•The Legend of Zelda: Triforce of the GodsJP,Nintendo,Nintendo,"November 21, 1991","April 13, 1992","September 24, 1992",
Lemmings,Psygnosis,Sunsoft,"December 18, 1991","March 1, 1992",August 1992,
Lemmings 2: The Tribes,Psygnosis,Psygnosis,"August 12, 1994","November 1, 1994",1994,
Lennus II: Fuuin no Shito,Copya System,Asmik Ace Entertainment,"July 26, 1996",Unreleased,Unreleased,
Lester the Unlikely•Odekake Lester: Lelele no LeJP,Visual Concepts,DTMC,"September 16, 1994",January 1994,Unreleased,
Lethal Enforcers,Konami,Konami,"March 11, 1994",January 1994,1994,
Lethal Weapon,Ocean Software,Ocean Software,Unreleased,"December 31, 1992",1992,
Liberty or Death•Dokuritsu Sensou: Liberty or DeathJP,Koei,Koei,"March 18, 1994",April 1994,Unreleased,
Libble Rabble,Namco,Namco,"September 22, 1994",Unreleased,Unreleased,
Light Fantasy,Advance Communication Company,Tonkin House,"July 3, 1992",Unreleased,Unreleased,
Light Fantasy II,,Tonkin House,"October 27, 1995",Unreleased,Unreleased,
The Lion King,Westwood Studios,Virgin Interactive,"December 9, 1994","December 8, 1994","December 8, 1994",
Little Magic,,Altron,"December 24, 1993",Unreleased,Cancelled,
Little Master: Nijiiro no Maseki,Tokuma Shoten,Tokuma Shoten,"June 30, 1995",Unreleased,Unreleased,
Live A Live,Square,Square,"September 2, 1994",Unreleased,Unreleased,
Lock On•Super Air DiverEU,Copya System,Vic Tokai,"July 16, 1993",October 1993,1993,
Lode Runner Twin: Justy to Liberty no Daibouken,,T&E Soft,"July 29, 1994",Unreleased,Unreleased,
Lodoss Tou Senki: Record of Lodoss War,Thinking Rabbit,Kadokawa Shoten,"December 22, 1995",Unreleased,Unreleased,
Logos Panic,Kan's,Yutaka,"November 17, 1995",Unreleased,Unreleased,
Looney Tunes B-Ball•Looney Tunes BasketballEU,Sculptured Software,Sunsoft,Unreleased,February 1995,May 1995,
Lord Monarch,AIM,Epoch Co.,"October 9, 1992",Unreleased,Unreleased,
The Lost Vikings•Viking no DaimeiwakuJP,Silicon & Synapse,Interplay Entertainment,"October 8, 1993","April 29, 1993",1993,
The Lost Vikings 2,Blizzard Entertainment,Interplay Entertainment,Unreleased,"May 4, 1997","February 27, 1997",
Love Quest,C-Lab,Tokuma Shoten,"March 17, 1995",Unreleased,Unreleased,
Lucky Luke,Infogrames,Infogrames,Unreleased,Unreleased,"October 27, 1997",
Lufia & the Fortress of Doom•Estpolis DenkiJP,Neverland,Taito,"June 25, 1993",December 1993,Unreleased,
Lufia II: Rise of the Sinistrals•LufiaEU•Estpolis Denki IIJP,Neverland,Natsume,"February 24, 1995","August 31, 1996",1997,
Lupin III: Densetsu no Hihō o Oe!,Pop House/SAS Sakata,Epoch Co.,"December 27, 1994",Unreleased,Unreleased,
M.A.C.S. Basic Rifle Marksmanship,Sculptured Software,,Unreleased,1993,Unreleased,
Madden NFL '94•NFL Pro Football '94JP,Visual Concepts,Electronic Arts,"December 24, 1993","November 19, 1993",1994,
Madden NFL '95,Visual Concepts,Electronic Arts,Unreleased,November 1994,1994,
Madden NFL '96,Tiburon Entertainment,Electronic Arts,Unreleased,"November 10, 1995",Unreleased,
Madden NFL 97,Tiburon Entertainment,Electronic Arts,Unreleased,October 1996,Unreleased,
Madden NFL 98,Electronic Arts,THQ,Unreleased,"November 2, 1997",Unreleased,
Madou Monogatari: Hanamaru Daiyouchienji,Compile,Compile,"January 12, 1996",Unreleased,Unreleased,
Magic Boy,Empire Software,JVC Musical Industries,Unreleased,August 1996,1996,
Magic Knight Rayearth,Pandora Box,Tomy,"September 29, 1995",Unreleased,Unreleased,
Magic Sword,Minakuchi Engineering,Capcom,"May 29, 1992","August 14, 1992","March 18, 1993",
Magical Drop,Data East,Data East,"October 20, 1995",Unreleased,Unreleased,
Magical Drop 2,Data East,Data East,"September 20, 1996",Unreleased,Unreleased,
The Magical Quest Starring Mickey Mouse•Mickey no Magical AdventureJP,Capcom,Capcom,"November 20, 1992","December 23, 1992","March 18, 1993",
Magical Pop'n,Polestar,Pack-in-Video,"March 10, 1995",Unreleased,Unreleased,
Magical Taruruuto-kun: Magic Adventure,Tose,Bandai,"March 28, 1992",Unreleased,Unreleased,
